AL, 01, 2016011506,   3, 368,  270, HU
AL, 01, 2016011512,   0, 380,  270, TS
AL, 01, 2016011512,   0, 380,  270, TS
AL, 01, 2016011512,   3, 393,  270, TS
AL, 01, 2016011512,   3, 393,  270, TS
AL, 02, 2016052512, -24, 226,  692, DB
AL, 02, 2016052512, -18, 236,  687, DB
AL, 02, 2016052512, -12, 240,  685, DB
AL, 02, 2016052512,  -6, 245,  682, DB
AL, 02, 2016052512,   0, 250,  680, DB
AL, 02, 2016052518, -24, 236,  687, LO
AL, 02, 2016052518, -18, 240,  685, LO
AL, 02, 2016052518, -12, 245,  682, LO
AL, 02, 2016052518,  -6, 252,  680, LO
AL, 02, 2016052518,   0, 260,  678, LO
AL, 02, 2016052600, -24, 240,  685, LO
AL, 02, 2016052600, -18, 245,  682, LO
AL, 02, 2016052600, -12, 252,  680, LO
AL, 02, 2016052600,  -6, 260,  678, LO
AL, 02, 2016052600,   0, 266,  677, LO
AL, 02, 2016052612, -24, 252,  680, LO
AL, 02, 2016052612, -18, 260,  678, LO
AL, 02, 2016052612, -12, 260,  678, LO
AL, 02, 2016052612,  -6, 263,  685, LO
AL, 02, 2016052612,   0, 266,  695, LO
AL, 02, 2016052618, -24, 260,  678, LO
AL, 02, 2016052618, -18, 260,  678, LO
AL, 02, 2016052618, -12, 263,  685, LO
AL, 02, 2016052618,  -6, 268,  694, LO
AL, 02, 2016052618,   0, 271,  701, LO
AL, 02, 2016052700, -24, 260,  678, LO
AL, 02, 2016052700, -18, 263,  685, LO
AL, 02, 2016052700, -12, 268,  694, LO
AL, 02, 2016052700,  -6, 271,  701, LO
AL, 02, 2016052700,   0, 274,  709, LO
AL, 02, 2016052706, -24, 263,  685, LO
AL, 02, 2016052706, -18, 267,  694, LO
AL, 02, 2016052706, -12, 268,  703, LO
AL, 02, 2016052706,  -6, 267,  711, LO
AL, 02, 2016052706,   0, 270,  720, LO
AL, 02, 2016052712, -24, 267,  694, LO
AL, 02, 2016052712, -18, 268,  703, LO
AL, 02, 2016052712, -12, 267,  711, LO
AL, 02, 2016052712,  -6, 271,  720, LO
AL, 02, 2016052712,   0, 276,  729, LO
AL, 02, 2016052718, -24, 268,  703, LO
AL, 02, 2016052718, -18, 269,  712, LO
AL, 02, 2016052718, -12, 272,  721, LO
AL, 02, 2016052718,  -6, 277,  731, LO
AL, 02, 2016052718,   0, 282,  742, LO
AL, 02, 2016053012, -24, 327,  797, DB
AL, 02, 2016053012, -18, 331,  804, DB
AL, 02, 2016053012, -12, 329,  803, DB
AL, 02, 2016053012,  -6, 331,  799, DB
AL, 02, 2016053012,   0, 335,  797, DB
AL, 02, 2016053106, -24, 331,  799, LO
AL, 02, 2016053106, -18, 333,  798, LO
AL, 02, 2016053106, -12, 334,  796, LO
AL, 02, 2016053106,  -6, 332,  793, LO
AL, 02, 2016053106,   0, 329,  790, LO
AL, 02, 2016053112, -24, 333,  798, LO
AL, 02, 2016053112, -18, 334,  796, LO
AL, 02, 2016053112, -12, 332,  793, LO
AL, 02, 2016053112,  -6, 329,  790, LO
AL, 02, 2016053112,   0, 332,  783, LO
AL, 02, 2016053118, -24, 334,  796, LO
AL, 02, 2016053118, -18, 332,  793, LO
AL, 02, 2016053118, -12, 329,  790, LO
AL, 02, 2016053118,  -6, 332,  783, LO
AL, 02, 2016053118,   0, 334,  779, LO
AL, 02, 2016060100, -24, 332,  793, LO
AL, 02, 2016060100, -18, 329,  790, LO
AL, 02, 2016060100, -12, 332,  783, LO
AL, 02, 2016060100,  -6, 334,  779, LO
AL, 02, 2016060100,   0, 334,  778, LO
AL, 02, 2016060112, -24, 332,  783, LO
AL, 02, 2016060112, -18, 334,  779, LO
AL, 02, 2016060112, -12, 334,  778, LO
AL, 02, 2016060112,  -6, 334,  775, LO
AL, 02, 2016060112,   0, 335,  771, LO
AL, 02, 2016060118, -24, 334,  779, LO
AL, 02, 2016060118, -18, 334,  778, LO
AL, 02, 2016060118, -12, 334,  775, LO
AL, 02, 2016060118,  -6, 335,  771, LO
AL, 02, 2016060118,   0, 335,  764, LO
AL, 02, 2016060200, -24, 334,  778, LO
AL, 02, 2016060200, -18, 334,  775, LO
AL, 02, 2016060200, -12, 335,  771, LO
AL, 02, 2016060200,  -6, 335,  764, LO
AL, 02, 2016060200,   0, 341,  760, LO
AL, 02, 2016060206, -24, 334,  775, LO
AL, 02, 2016060206, -18, 335,  771, LO
AL, 02, 2016060206, -12, 335,  764, LO
AL, 02, 2016060206,  -6, 341,  760, LO
AL, 02, 2016060206,   0, 347,  757, LO
AL, 02, 2016060500, -24, 359,  701, LO
AL, 02, 2016060500, -18, 359,  688, LO
AL, 02, 2016060500, -12, 357,  672, LO
AL, 02, 2016060500,  -6, 351,  659, LO
AL, 02, 2016060500,   0, 348,  645, LO
AL, 02, 2016052718,   0, 282,  742, TD
AL, 02, 2016052718,   3, 285,  747, TD
AL, 02, 2016052718,  12, 295,  764, TS
AL, 02, 2016052718,  24, 307,  783, TS
AL, 02, 2016052718,  36, 320,  797, TS
AL, 02, 2016052718,  48, 328,  802, TS
AL, 02, 2016052718,  72, 336,  787, TD
AL, 02, 2016052800,   0, 288,  752, TD
AL, 02, 2016052800,   3, 290,  759, TD
AL, 02, 2016052800,  12, 300,  773, TS
AL, 02, 2016052800,  24, 313,  789, TS
AL, 02, 2016052800,  36, 322,  797, TS
AL, 02, 2016052800,  48, 327,  797, TS
AL, 02, 2016052806,   0, 295,  765, TD
AL, 02, 2016052806,   3, 299,  770, TD
AL, 02, 2016052806,  12, 310,  784, TD
AL, 02, 2016052806,  24, 324,  797, TS
AL, 02, 2016052806,  36, 328,  800, TD
AL, 02, 2016052806,  48, 330,  795, TD
AL, 02, 2016052812,   0, 300,  780, TD
AL, 02, 2016052812,   3, 303,  785, TD
AL, 02, 2016052812,  12, 313,  795, TS
AL, 02, 2016052812,  24, 324,  803, TS
AL, 02, 2016052812,  36, 327,  803, TD
AL, 02, 2016052812,  48, 330,  797, TD
AL, 02, 2016052818,   0, 308,  791, TS
AL, 02, 2016052818,   3, 311,  794, TS
AL, 02, 2016052818,  12, 319,  801, TS
AL, 02, 2016052818,  24, 328,  805, TS
AL, 02, 2016052818,  36, 332,  801, TD
AL, 02, 2016052818,  48, 335,  794, TD
AL, 02, 2016052900,   0, 309,  794, TS
AL, 02, 2016052900,   3, 310,  795, TS
AL, 02, 2016052900,  12, 318,  800, TS
AL, 02, 2016052900,  24, 327,  801, TS
AL, 02, 2016052900,  36, 331,  796, TD
AL, 02, 2016052900,  48, 335,  787, TD
AL, 02, 2016052906,   0, 316,  794, TS
AL, 02, 2016052906,   3, 321,  794, TS
AL, 02, 2016052906,  12, 326,  796, TS
AL, 02, 2016052906,  24, 333,  796, TS
AL, 02, 2016052906,  36, 335,  789, TD
AL, 02, 2016052906,  48, 339,  780, TD
AL, 02, 2016052912,   0, 327,  797, TD
AL, 02, 2016052912,   3, 332,  798, TD
AL, 02, 2016052912,  12, 336,  798, TD
AL, 02, 2016052912,  24, 340,  795, TD
AL, 02, 2016052912,  36, 341,  790, TD
AL, 02, 2016052912,  48, 341,  783, TD
AL, 02, 2016052918,   0, 331,  804, TD
AL, 02, 2016052918,   3, 330,  804, TD
AL, 02, 2016052918,  12, 332,  801, TD
AL, 02, 2016052918,  24, 337,  794, TD
AL, 02, 2016052918,  36, 340,  788, TD
AL, 02, 2016052918,  48, 344,  780, TD
AL, 02, 2016053000,   0, 329,  803, TD
AL, 02, 2016053000,   3, 328,  801, TD
AL, 02, 2016053000,  12, 331,  799, TD
AL, 02, 2016053000,  24, 335,  791, TD
AL, 02, 2016053000,  36, 339,  784, TD
AL, 02, 2016053006,   0, 329,  796, TD
AL, 02, 2016053006,   3, 330,  795, TD
AL, 02, 2016053006,  12, 333,  790, TD
AL, 02, 2016053006,  24, 335,  784, TD
AL, 02, 2016053006,  36, 338,  778, TD
AL, 02, 2016060212,   0, 349,  754, TD
AL, 02, 2016060212,   3, 351,  751, TD
AL, 02, 2016060212,  12, 353,  742, TD
AL, 02, 2016060212,  24, 358,  722, TD
AL, 02, 2016060218,   0, 353,  751, TD
AL, 02, 2016060218,   3, 354,  748, TD
AL, 02, 2016060218,  12, 358,  734, TS
AL, 02, 2016060218,  24, 363,  708, TS
AL, 02, 2016060300,   0, 356,  746, TD
AL, 02, 2016060300,   3, 357,  743, TD
AL, 02, 2016060300,  12, 360,  726, TS
AL, 02, 2016060300,  24, 364,  701, TS
AL, 02, 2016060306,   0, 357,  737, TD
AL, 02, 2016060306,   3, 358,  733, TD
AL, 02, 2016060306,  12, 360,  713, TS
AL, 02, 2016060306,  24, 361,  684, TD
AL, 02, 2016060312,   0, 359,  725, TD
AL, 02, 2016060312,   3, 359,  720, TD
AL, 02, 2016060312,  12, 361,  698, TD
AL, 02, 2016060318,   0, 359,  712, TS
AL, 02, 2016060318,   3, 359,  705, TS
AL, 02, 2016060318,  12, 359,  683, TS
AL, 02, 2016060400,   0, 359,  701, TS
AL, 02, 2016060400,   3, 359,  696, TS
AL, 02, 2016060400,  12, 357,  671, TD
AL, 02, 2016060406,   0, 359,  688, TS
AL, 02, 2016060406,   3, 359,  682, TS
AL, 02, 2016060406,  12, 355,  658, TS
AL, 02, 2016060412,   0, 357,  672, TS
AL, 02, 2016060412,   3, 356,  664, TD
AL, 02, 2016060412,  12, 351,  641, TD
AL, 02, 2016060418,   0, 351,  659, TD
AL, 02, 2016060418,   3, 350,  651, TD
AL, 03, 2016060318, -24, 161,  792, DB
AL, 03, 2016060318, -18, 162,  803, DB
AL, 03, 2016060318, -12, 163,  813, DB
AL, 03, 2016060318,  -6, 164,  824, DB
AL, 03, 2016060318,   0, 166,  835, DB
AL, 03, 2016060400, -24, 162,  803, DB
AL, 03, 2016060400, -18, 163,  813, DB
AL, 03, 2016060400, -12, 164,  822, DB
AL, 03, 2016060400,  -6, 166,  833, DB
AL, 03, 2016060400,   0, 168,  843, DB
AL, 03, 2016060406, -24, 163,  813, DB
AL, 03, 2016060406, -18, 164,  822, DB
AL, 03, 2016060406, -12, 166,  833, DB
AL, 03, 2016060406,  -6, 168,  842, DB
AL, 03, 2016060406,   0, 170,  851, DB
AL, 03, 2016060412, -24, 164,  822, LO
AL, 03, 2016060412, -18, 166,  833, LO
AL, 03, 2016060412, -12, 167,  843, LO
AL, 03, 2016060412,  -6, 167,  854, LO
AL, 03, 2016060412,   0, 166,  866, LO
AL, 03, 2016060418, -24, 166,  833, LO
AL, 03, 2016060418, -18, 167,  843, LO
AL, 03, 2016060418, -12, 167,  854, LO
AL, 03, 2016060418,  -6, 166,  866, LO
AL, 03, 2016060418,   0, 175,  873, LO
AL, 03, 2016060500, -24, 167,  843, LO
AL, 03, 2016060500, -18, 167,  854, LO
AL, 03, 2016060500, -12, 170,  865, LO
AL, 03, 2016060500,  -6, 176,  870, LO
AL, 03, 2016060500,   0, 185,  875, LO
AL, 03, 2016060506, -24, 167,  854, LO
AL, 03, 2016060506, -18, 170,  865, LO
AL, 03, 2016060506, -12, 176,  870, LO
AL, 03, 2016060506,  -6, 185,  875, LO
AL, 03, 2016060506,   0, 192,  880, LO
AL, 03, 2016060512, -24, 170,  865, LO
AL, 03, 2016060512, -18, 176,  870, LO
AL, 03, 2016060512, -12, 185,  875, LO
AL, 03, 2016060512,  -6, 201,  879, LO
AL, 03, 2016060512,   0, 217,  880, LO
AL, 03, 2016060718, -24, 281,  861, LO
AL, 03, 2016060718, -18, 293,  846, LO
AL, 03, 2016060718, -12, 307,  821, LO
AL, 03, 2016060718,  -6, 334,  782, LO
AL, 03, 2016060718,   0, 354,  745, LO
AL, 03, 2016060512,   0, 217,  880, TD
AL, 03, 2016060512,   3, 219,  881, TD
AL, 03, 2016060518,   0, 227,  881, TD
AL, 03, 2016060518,   3, 233,  879, TD
AL, 03, 2016060600,   0, 232,  878, TS
AL, 03, 2016060600,   3, 236,  878, TS
AL, 03, 2016060606,   0, 244,  876, TS
AL, 03, 2016060606,   3, 252,  874, TS
AL, 03, 2016060606,  12, 276,  858, TS
AL, 03, 2016060606,  24, 307,  819, TS
AL, 03, 2016060606,  36, 338,  762, TS
AL, 03, 2016060606,  36, 338,  762, TS
AL, 03, 2016060606,  48, 376,  678, TS
AL, 03, 2016060606,  48, 376,  678, TS
AL, 03, 2016060612,   0, 264,  873, TS
AL, 03, 2016060612,   3, 270,  870, TS
AL, 03, 2016060612,  12, 296,  846, TS
AL, 03, 2016060612,  24, 328,  795, TS
AL, 03, 2016060612,  36, 363,  720, TS
AL, 03, 2016060612,  36, 363,  720, TS
AL, 03, 2016060612,  48, 402,  621, TS
AL, 03, 2016060612,  48, 402,  621, TS
AL, 03, 2016060618,   0, 282,  862, TS
AL, 03, 2016060618,   3, 288,  855, TS
AL, 03, 2016060618,  12, 317,  818, TS
AL, 03, 2016060618,  24, 352,  750, TS
AL, 03, 2016060618,  24, 352,  750, TS
AL, 03, 2016060618,  36, 394,  663, TS
AL, 03, 2016060618,  36, 394,  663, TS
AL, 03, 2016060618,  48, 430,  580, TS
AL, 03, 2016060618,  48, 430,  580, TS
AL, 03, 2016060700,   0, 293,  846, TS
AL, 03, 2016060700,   3, 298,  838, TS
AL, 03, 2016060700,  12, 329,  790, TS
AL, 03, 2016060700,  12, 329,  790, TS
AL, 03, 2016060700,  24, 365,  712, TS
AL, 03, 2016060700,  24, 365,  712, TS
AL, 03, 2016060700,  36, 410,  625, TS
AL, 03, 2016060700,  36, 410,  625, TS
AL, 03, 2016060700,  48, 450,  550, TS
AL, 03, 2016060700,  48, 450,  550, TS
AL, 03, 2016060706,   0, 307,  821, TS
AL, 03, 2016060706,   3, 316,  806, TS
AL, 03, 2016060706,  12, 341,  757, TS
AL, 03, 2016060706,  12, 341,  757, TS
AL, 03, 2016060712,   0, 334,  782, TS
AL, 04, 2016061812, -24, 186,  873, DB
AL, 04, 2016061812, -18, 190,  883, DB
AL, 04, 2016061812, -12, 192,  890, DB
AL, 04, 2016061812,  -6, 194,  897, DB
AL, 04, 2016061812,   0, 196,  905, DB
AL, 04, 2016061818, -24, 189,  882, DB
AL, 04, 2016061818, -18, 190,  889, DB
AL, 04, 2016061818, -12, 192,  897, DB
AL, 04, 2016061818,  -6, 195,  905, DB
AL, 04, 2016061818,   0, 197,  914, DB
AL, 04, 2016061900, -24, 186,  892, LO
AL, 04, 2016061900, -18, 189,  900, LO
AL, 04, 2016061900, -12, 192,  909, LO
AL, 04, 2016061900,  -6, 193,  917, LO
AL, 04, 2016061900,   0, 196,  917, LO
AL, 04, 2016061906, -24, 189,  900, LO
AL, 04, 2016061906, -18, 192,  909, LO
AL, 04, 2016061906, -12, 193,  917, LO
AL, 04, 2016061906,  -6, 197,  923, LO
AL, 04, 2016061906,   0, 199,  930, LO
AL, 04, 2016061912, -24, 192,  909, LO
AL, 04, 2016061912, -18, 193,  917, LO
AL, 04, 2016061912, -12, 197,  923, LO
AL, 04, 2016061912,  -6, 200,  932, LO
AL, 04, 2016061912,   0, 203,  943, LO
AL, 04, 2016061918, -24, 193,  917, LO
AL, 04, 2016061918, -18, 197,  923, LO
AL, 04, 2016061918, -12, 199,  932, LO
AL, 04, 2016061918,  -6, 199,  940, LO
AL, 04, 2016061918,   0, 199,  947, LO
AL, 04, 2016062000, -24, 197,  923, LO
AL, 04, 2016062000, -18, 199,  932, LO
AL, 04, 2016062000, -12, 199,  940, LO
AL, 04, 2016062000,  -6, 199,  947, LO
AL, 04, 2016062000,   0, 200,  951, LO
AL, 04, 2016062106, -24, 201,  956, LO
AL, 04, 2016062106, -18, 207,  960, LO
AL, 04, 2016062106, -12, 212,  967, LO
AL, 04, 2016062106,  -6, 211,  976, LO
AL, 04, 2016062106,   0, 208,  987, LO
AL, 04, 2016061918,   3, 199,  947, TD
AL, 04, 2016062000,   3, 201,  954, TD
AL, 04, 2016062006,   0, 201,  956, TD
AL, 04, 2016062006,   3, 202,  959, TD
AL, 04, 2016062006,  12, 202,  968, TS
AL, 04, 2016062012,   0, 206,  960, TS
AL, 04, 2016062012,   3, 207,  963, TS
AL, 04, 2016062012,  12, 208,  972, TS
AL, 04, 2016062012,  24, 208,  981, TD
AL, 04, 2016062018,   0, 212,  967, TS
AL, 04, 2016062018,   3, 212,  970, TS
AL, 04, 2016062018,  12, 213,  978, TS
AL, 04, 2016062100,   0, 212,  975, TS
AL, 04, 2016062100,   3, 212,  978, TD
AL, 05, 2016072818, -24, 126,  289, DB
AL, 05, 2016072818, -18, 127,  301, DB
AL, 05, 2016072818, -12, 128,  315, DB
AL, 05, 2016072818,  -6, 129,  330, DB
AL, 05, 2016072818,   0, 130,  345, DB
AL, 05, 2016072900, -24, 127,  301, DB
AL, 05, 2016072900, -18, 128,  315, DB
AL, 05, 2016072900, -12, 129,  330, DB
AL, 05, 2016072900,  -6, 132,  351, DB
AL, 05, 2016072900,   0, 134,  370, DB
AL, 05, 2016072912, -24, 129,  330, DB
AL, 05, 2016072912, -18, 132,  351, DB
AL, 05, 2016072912, -12, 134,  370, DB
AL, 05, 2016072912,  -6, 136,  389, DB
AL, 05, 2016072912,   0, 138,  410, DB
AL, 05, 2016072918, -24, 132,  351, DB
AL, 05, 2016072918, -18, 134,  370, DB
AL, 05, 2016072918, -12, 136,  389, DB
AL, 05, 2016072918,  -6, 138,  408, DB
AL, 05, 2016072918,   0, 140,  429, DB
AL, 05, 2016073000, -24, 134,  370, DB
AL, 05, 2016073000, -18, 136,  389, DB
AL, 05, 2016073000, -12, 138,  410, DB
AL, 05, 2016073000,  -6, 139,  434, DB
AL, 05, 2016073000,   0, 140,  460, DB
AL, 05, 2016073006, -24, 136,  389, DB
AL, 05, 2016073006, -18, 138,  410, DB
AL, 05, 2016073006, -12, 139,  434, DB
AL, 05, 2016073006,  -6, 140,  460, DB
AL, 05, 2016073006,   0, 143,  486, DB
AL, 05, 2016073012, -24, 138,  410, DB
AL, 05, 2016073012, -18, 139,  434, DB
AL, 05, 2016073012, -12, 140,  460, DB
AL, 05, 2016073012,  -6, 143,  486, DB
AL, 05, 2016073012,   0, 145,  513, DB
AL, 05, 2016073018, -24, 139,  434, DB
AL, 05, 2016073018, -18, 140,  460, DB
AL, 05, 2016073018, -12, 143,  486, DB
AL, 05, 2016073018,  -6, 146,  515, DB
AL, 05, 2016073018,   0, 150,  545, DB
AL, 05, 2016073100, -24, 140,  460, DB
AL, 05, 2016073100, -18, 143,  486, DB
AL, 05, 2016073100, -12, 146,  515, DB
AL, 05, 2016073100,  -6, 150,  546, DB
AL, 05, 2016073100,   0, 149,  573, DB
AL, 05, 2016073106, -24, 143,  486, DB
AL, 05, 2016073106, -18, 146,  515, DB
AL, 05, 2016073106, -12, 148,  546, DB
AL, 05, 2016073106,  -6, 149,  573, DB
AL, 05, 2016073106,   0, 150,  600, DB
AL, 05, 2016073112, -24, 146,  515, DB
AL, 05, 2016073112, -18, 148,  546, DB
AL, 05, 2016073112, -12, 149,  573, DB
AL, 05, 2016073112,  -6, 150,  600, DB
AL, 05, 2016073112,   0, 150,  624, DB
AL, 05, 2016073118, -24, 148,  546, DB
AL, 05, 2016073118, -18, 149,  573, DB
AL, 05, 2016073118, -12, 148,  600, DB
AL, 05, 2016073118,  -6, 148,  624, DB
AL, 05, 2016073118,   0, 148,  648, DB
AL, 05, 2016080100, -24, 149,  573, DB
AL, 05, 2016080100, -18, 148,  600, DB
AL, 05, 2016080100, -12, 148,  624, DB
AL, 05, 2016080100,  -6, 149,  650, DB
AL, 05, 2016080100,   0, 150,  675, DB
AL, 05, 2016080106, -24, 150,  600, DB
AL, 05, 2016080106, -18, 152,  626, DB
AL, 05, 2016080106, -12, 154,  652, DB
AL, 05, 2016080106,  -6, 156,  676, DB
AL, 05, 2016080106,   0, 157,  691, DB
AL, 05, 2016080112, -24, 152,  626, DB
AL, 05, 2016080112, -18, 154,  652, DB
AL, 05, 2016080112, -12, 156,  676, DB
AL, 05, 2016080112,  -6, 157,  696, DB
AL, 05, 2016080112,   0, 158,  717, DB
AL, 05, 2016080118, -24, 154,  652, DB
AL, 05, 2016080118, -18, 156,  676, DB
AL, 05, 2016080118, -12, 158,  696, DB
AL, 05, 2016080118,  -6, 160,  717, DB
AL, 05, 2016080118,   0, 164,  734, DB
AL, 05, 2016080200, -24, 156,  676, DB
AL, 05, 2016080200, -18, 158,  696, DB
AL, 05, 2016080200, -12, 160,  717, DB
AL, 05, 2016080200,  -6, 164,  734, DB
AL, 05, 2016080200,   0, 166,  752, DB
AL, 05, 2016080206, -24, 158,  696, DB
AL, 05, 2016080206, -18, 160,  717, DB
AL, 05, 2016080206, -12, 163,  734, DB
AL, 05, 2016080206,  -6, 165,  753, DB
AL, 05, 2016080206,   0, 163,  775, DB
AL, 05, 2016080612, -24, 185,  935, LO
AL, 05, 2016080612, -18, 187,  947, LO
AL, 05, 2016080612, -12, 189,  956, LO
AL, 05, 2016080612,  -6, 190,  965, LO
AL, 05, 2016080612,   0, 190,  975, LO
AL, 05, 2016080212,   0, 163,  788, TS
AL, 05, 2016080212,   4, 163,  802, TS
AL, 05, 2016080212,  12, 163,  826, TS
AL, 05, 2016080212,  24, 170,  852, TS
AL, 05, 2016080212,  24, 170,  852, TS
AL, 05, 2016080212,  36, 175,  875, TS
AL, 05, 2016080212,  36, 175,  875, TS
AL, 05, 2016080212,  48, 180,  900, TD
AL, 05, 2016080212,  72, 192,  940, TS
AL, 05, 2016080218,   0, 163,  808, TS
AL, 05, 2016080218,   3, 164,  815, TS
AL, 05, 2016080218,  12, 165,  836, TS
AL, 05, 2016080218,  12, 165,  836, TS
AL, 05, 2016080218,  24, 170,  860, TS
AL, 05, 2016080218,  24, 170,  860, TS
AL, 05, 2016080218,  36, 175,  883, TS
AL, 05, 2016080218,  36, 175,  883, TS
AL, 05, 2016080218,  48, 180,  905, TD
AL, 05, 2016080218,  72, 190,  940, TS
AL, 05, 2016080300,   0, 164,  823, TS
AL, 05, 2016080300,   0, 164,  823, TS
AL, 05, 2016080300,   3, 164,  830, TS
AL, 05, 2016080300,   3, 164,  830, TS
AL, 05, 2016080300,  12, 167,  848, TS
AL, 05, 2016080300,  12, 167,  848, TS
AL, 05, 2016080300,  24, 171,  872, HU
AL, 05, 2016080300,  24, 171,  872, HU
AL, 05, 2016080300,  24, 171,  872, HU
AL, 05, 2016080300,  36, 178,  896, TS
AL, 05, 2016080300,  36, 178,  896, TS
AL, 05, 2016080300,  48, 184,  918, TD
AL, 05, 2016080300,  72, 190,  955, TS
AL, 05, 2016080306,   0, 160,  831, TS
AL, 05, 2016080306,   0, 160,  831, TS
AL, 05, 2016080306,   3, 161,  837, TS
AL, 05, 2016080306,   3, 161,  837, TS
AL, 05, 2016080306,  12, 165,  855, TS
AL, 05, 2016080306,  12, 165,  855, TS
AL, 05, 2016080306,  24, 170,  879, HU
AL, 05, 2016080306,  24, 170,  879, HU
AL, 05, 2016080306,  24, 170,  879, HU
AL, 05, 2016080306,  36, 175,  903, TS
AL, 05, 2016080306,  48, 181,  924, TD
AL, 05, 2016080306,  72, 190,  960, TS
AL, 05, 2016080312,   0, 163,  843, TS
AL, 05, 2016080312,   0, 163,  843, TS
AL, 05, 2016080312,   3, 165,  848, TS
AL, 05, 2016080312,   3, 165,  848, TS
AL, 05, 2016080312,  12, 168,  866, HU
AL, 05, 2016080312,  12, 168,  866, HU
AL, 05, 2016080312,  12, 168,  866, HU
AL, 05, 2016080312,  24, 175,  890, TS
AL, 05, 2016080312,  24, 175,  890, TS
AL, 05, 2016080312,  36, 180,  915, TD
AL, 05, 2016080312,  48, 185,  935, TS
AL, 05, 2016080318,   0, 169,  854, TS
AL, 05, 2016080318,   0, 169,  854, TS
AL, 05, 2016080318,   3, 171,  860, TS
AL, 05, 2016080318,   3, 171,  860, TS
AL, 05, 2016080318,  12, 175,  878, HU
AL, 05, 2016080318,  12, 175,  878, HU
AL, 05, 2016080318,  12, 175,  878, HU
AL, 05, 2016080318,  24, 180,  901, TS
AL, 05, 2016080318,  36, 182,  920, TD
AL, 05, 2016080318,  48, 185,  940, TS
AL, 05, 2016080400,   0, 173,  869, HU
AL, 05, 2016080400,   0, 173,  869, HU
AL, 05, 2016080400,   0, 173,  869, HU
AL, 05, 2016080400,   3, 174,  876, HU
AL, 05, 2016080400,   3, 174,  876, HU
AL, 05, 2016080400,   3, 174,  876, HU
AL, 05, 2016080400,  12, 177,  893, TS
AL, 05, 2016080400,  12, 177,  893, TS
AL, 05, 2016080400,  24, 182,  914, TD
AL, 05, 2016080400,  36, 185,  935, TD
AL, 05, 2016080400,  48, 188,  951, TD
AL, 05, 2016080406,   0, 174,  883, HU
AL, 05, 2016080406,   0, 174,  883, HU
AL, 05, 2016080406,   0, 174,  883, HU
AL, 05, 2016080406,   3, 173,  889, HU
AL, 05, 2016080406,   3, 173,  889, HU
AL, 05, 2016080406,   3, 173,  889, HU
AL, 05, 2016080406,  12, 178,  906, TS
AL, 05, 2016080406,  24, 183,  927, TD
AL, 05, 2016080406,  36, 186,  947, TD
AL, 05, 2016080406,  48, 190,  961, TD
AL, 05, 2016080412,   0, 173,  894, TS
AL, 05, 2016080412,   0, 173,  894, TS
AL, 05, 2016080412,   3, 172,  899, TS
AL, 05, 2016080412,  12, 175,  915, TD
AL, 05, 2016080412,  24, 180,  935, TD
AL, 05, 2016080418,   0, 174,  903, TS
