0	25.0
1	47.0
2	78.0
3	109.0
4	140.0
5	171.0
6	203.0
7	234.0
8	265.0
9	296.0
10	327.0
11	358.0
12	388.0
13	419.0
14	450.0
15	481.0
16	512.0
17	543.0
18	574.0
19	605.0
20	636.0
21	667.0
22	698.0
23	729.0
24	759.0
25	790.0
26	821.0
27	852.0
28	883.0
29	914.0
30	945.0
31	976.0
32	1006.0
33	1037.0
34	1068.0
35	1099.0
36	1129.0
37	1160.0
38	1191.0
39	1222.0
40	1252.0
41	1283.0
42	1313.0
43	1344.0
44	1375.0
45	1405.0
46	1436.0
47	1467.0
48	1497.0
49	1528.0
50	1558.0
51	1589.0
52	1619.0
53	1650.0
54	1680.0
55	1711.0
56	1741.0
57	1771.0
58	1801.0
59	1831.0
60	1862.0
61	1892.0
62	1922.0
63	1952.0
64	1982.0
65	2012.0
66	2042.0
67	2072.0
68	2102.0
69	2132.0
70	2162.0
71	2192.0
72	2223.0
73	2253.0
74	2283.0
75	2313.0
76	2343.0
77	2373.0
78	2403.0
79	2433.0
80	2463.0
81	2493.0
82	2523.0
83	2553.0
84	2583.0
85	2613.0
86	2643.0
87	2673.0
88	2704.0
89	2734.0
90	2764.0
91	2794.0
92	2824.0
93	2854.0
94	2884.0
95	2914.0
96	2944.0
97	2975.0
98	3005.0
99	3035.0
100	3065.0
101	3095.0
102	3126.0
103	3156.0
104	3186.0
105	3216.0
106	3246.0
107	3277.0
108	3307.0
109	3337.0
110	3367.0
111	3398.0
112	3428.0
113	3458.0
114	3488.0
115	3519.0
116	3549.0
117	3579.0
118	3610.0
119	3640.0
120	3670.0
121	3700.0
122	3730.0
123	3761.0
124	3791.0
125	3821.0
126	3851.0
127	3882.0
128	3912.0
129	3942.0
130	3972.0
131	4002.0
132	4033.0
133	4063.0
134	4093.0
135	4123.0
136	4153.0
137	4183.0
138	4214.0
139	4244.0
140	4274.0
141	4304.0
142	4334.0
143	4364.0
144	4395.0
145	4425.0
146	4455.0
147	4485.0
148	4515.0
149	4545.0
150	4576.0
151	4606.0
152	4636.0
153	4666.0
154	4696.0
155	4726.0
156	4756.0
157	4787.0
158	4817.0
159	4847.0
160	4877.0
161	4907.0
162	4937.0
163	4967.0
164	4997.0
165	5028.0
166	5058.0
167	5089.0
168	5121.0
169	5155.0
170	5192.0
171	5230.0
172	5270.0
173	5312.0
174	5357.0
175	5404.0
176	5454.0
177	5506.0
178	5561.0
179	5619.0
180	5680.0
181	5744.0
182	5811.0
183	5883.0
184	5958.0
185	6037.0
186	6120.0
187	6208.0
188	6300.0
189	6398.0
190	6500.0
191	6609.0
192	6723.0
193	6844.0
194	6970.0
195	7104.0
196	7246.0
197	7394.0
198	7551.0
199	7715.0
200	7889.0
201	8072.0
202	8265.0
203	8469.0
204	8683.0
205	8909.0
206	9147.0
207	9397.0
208	9662.0
209	9940.0
210	10232.0
211	10530.0
212	10829.0
213	11129.0
214	11429.0
215	11730.0
216	12031.0
217	12332.0
218	12634.0
219	12935.0
220	13238.0
221	13541.0
222	13842.0
223	14143.0
224	14444.0
225	14650.0
